image_id,path,class,width,height,channels,average_R,average_G,average_B
train_ulcer_ (204).jpg,1_ulcerative_colitis\train_ulcer_ (204).jpg,1_ulcerative_colitis,635,548,3,180.8218547,106.2888068,70.58539859
train_ulcer_ (205).jpg,1_ulcerative_colitis\train_ulcer_ (205).jpg,1_ulcerative_colitis,635,548,3,157.7389275,103.598224,66.59380137
train_ulcer_ (206).jpg,1_ulcerative_colitis\train_ulcer_ (206).jpg,1_ulcerative_colitis,623,529,3,157.0298695,92.89632154,67.85129579
train_ulcer_ (207).jpg,1_ulcerative_colitis\train_ulcer_ (207).jpg,1_ulcerative_colitis,628,530,3,144.6926421,103.3215749,86.98184112
train_ulcer_ (208).jpg,1_ulcerative_colitis\train_ulcer_ (208).jpg,1_ulcerative_colitis,635,547,3,112.131699,74.22141387,54.54018051
train_ulcer_ (209).jpg,1_ulcerative_colitis\train_ulcer_ (209).jpg,1_ulcerative_colitis,571,532,3,157.6724978,67.87267753,38.36976746
train_ulcer_ (21).jpg,1_ulcerative_colitis\train_ulcer_ (21).jpg,1_ulcerative_colitis,617,532,3,149.8817069,81.55590354,56.32296097
train_ulcer_ (210).jpg,1_ulcerative_colitis\train_ulcer_ (210).jpg,1_ulcerative_colitis,635,548,3,180.1353785,104.0840077,69.4442468
train_ulcer_ (211).jpg,1_ulcerative_colitis\train_ulcer_ (211).jpg,1_ulcerative_colitis,635,548,3,148.8868268,98.84334732,69.67753607
train_ulcer_ (212).jpg,1_ulcerative_colitis\train_ulcer_ (212).jpg,1_ulcerative_colitis,623,530,3,174.7452255,94.99158666,73.27338502
train_ulcer_ (213).jpg,1_ulcerative_colitis\train_ulcer_ (213).jpg,1_ulcerative_colitis,623,530,3,184.6260153,92.55721251,58.4045913
train_ulcer_ (214).jpg,1_ulcerative_colitis\train_ulcer_ (214).jpg,1_ulcerative_colitis,635,548,3,165.6011179,101.1468849,70.27196103
train_ulcer_ (215).jpg,1_ulcerative_colitis\train_ulcer_ (215).jpg,1_ulcerative_colitis,635,548,3,151.0464854,99.46156101,66.6226536
train_ulcer_ (216).jpg,1_ulcerative_colitis\train_ulcer_ (216).jpg,1_ulcerative_colitis,635,548,3,171.4981637,114.8154578,86.81390597
train_ulcer_ (217).jpg,1_ulcerative_colitis\train_ulcer_ (217).jpg,1_ulcerative_colitis,570,530,3,120.648378,79.59310824,60.96024826
train_ulcer_ (218).jpg,1_ulcerative_colitis\train_ulcer_ (218).jpg,1_ulcerative_colitis,633,532,3,129.8101118,94.97699224,58.63980449
train_ulcer_ (219).jpg,1_ulcerative_colitis\train_ulcer_ (219).jpg,1_ulcerative_colitis,623,529,3,164.2257659,79.19338708,59.58270701
train_ulcer_ (22).jpg,1_ulcerative_colitis\train_ulcer_ (22).jpg,1_ulcerative_colitis,622,530,3,185.9190439,103.1670782,84.76053206
train_ulcer_ (220).jpg,1_ulcerative_colitis\train_ulcer_ (220).jpg,1_ulcerative_colitis,623,529,3,150.9582604,91.67781362,67.75202007
train_ulcer_ (221).jpg,1_ulcerative_colitis\train_ulcer_ (221).jpg,1_ulcerative_colitis,616,532,3,152.7965744,81.80976589,35.33524863
train_ulcer_ (222).jpg,1_ulcerative_colitis\train_ulcer_ (222).jpg,1_ulcerative_colitis,572,531,3,152.1566249,80.58243122,50.97529401
train_ulcer_ (223).jpg,1_ulcerative_colitis\train_ulcer_ (223).jpg,1_ulcerative_colitis,617,532,3,117.3137422,68.80509926,45.21846553
train_ulcer_ (224).jpg,1_ulcerative_colitis\train_ulcer_ (224).jpg,1_ulcerative_colitis,623,530,3,154.0801478,85.46371786,46.98189527
train_ulcer_ (225).jpg,1_ulcerative_colitis\train_ulcer_ (225).jpg,1_ulcerative_colitis,635,548,3,158.5144635,97.71167883,72.64378987
train_ulcer_ (226).jpg,1_ulcerative_colitis\train_ulcer_ (226).jpg,1_ulcerative_colitis,623,530,3,164.808804,92.47467822,69.38237076
train_ulcer_ (227).jpg,1_ulcerative_colitis\train_ulcer_ (227).jpg,1_ulcerative_colitis,624,530,3,140.4497521,75.60527032,64.69674952
train_ulcer_ (228).jpg,1_ulcerative_colitis\train_ulcer_ (228).jpg,1_ulcerative_colitis,623,529,3,166.9664985,92.01899462,67.23019598
train_ulcer_ (229).jpg,1_ulcerative_colitis\train_ulcer_ (229).jpg,1_ulcerative_colitis,573,532,3,153.314556,102.9834337,62.95324043
train_ulcer_ (23).jpg,1_ulcerative_colitis\train_ulcer_ (23).jpg,1_ulcerative_colitis,635,548,3,143.5811857,91.61207541,66.61734008
train_ulcer_ (230).jpg,1_ulcerative_colitis\train_ulcer_ (230).jpg,1_ulcerative_colitis,633,532,3,152.8573953,96.72347338,74.56706339
train_ulcer_ (231).jpg,1_ulcerative_colitis\train_ulcer_ (231).jpg,1_ulcerative_colitis,635,548,3,138.3921662,90.88266854,60.77132881
train_ulcer_ (232).jpg,1_ulcerative_colitis\train_ulcer_ (232).jpg,1_ulcerative_colitis,571,531,3,165.6809806,66.68252084,31.88475302
train_ulcer_ (233).jpg,1_ulcerative_colitis\train_ulcer_ (233).jpg,1_ulcerative_colitis,571,532,3,167.3419933,89.26030049,44.9861903
train_ulcer_ (234).jpg,1_ulcerative_colitis\train_ulcer_ (234).jpg,1_ulcerative_colitis,603,532,3,162.8003903,76.70747765,40.93447861
train_ulcer_ (235).jpg,1_ulcerative_colitis\train_ulcer_ (235).jpg,1_ulcerative_colitis,571,532,3,146.3026843,56.93217611,31.7347616
train_ulcer_ (236).jpg,1_ulcerative_colitis\train_ulcer_ (236).jpg,1_ulcerative_colitis,629,530,3,123.0621892,88.18155803,69.50376759
train_ulcer_ (237).jpg,1_ulcerative_colitis\train_ulcer_ (237).jpg,1_ulcerative_colitis,616,531,3,128.956071,80.48758163,50.16847959
train_ulcer_ (238).jpg,1_ulcerative_colitis\train_ulcer_ (238).jpg,1_ulcerative_colitis,571,531,3,171.8016992,74.47800634,42.14718289
train_ulcer_ (239).jpg,1_ulcerative_colitis\train_ulcer_ (239).jpg,1_ulcerative_colitis,635,548,3,154.1063021,99.91656704,66.1249066
train_ulcer_ (24).jpg,1_ulcerative_colitis\train_ulcer_ (24).jpg,1_ulcerative_colitis,627,548,3,182.8683046,91.91167534,46.04676131
train_ulcer_ (240).jpg,1_ulcerative_colitis\train_ulcer_ (240).jpg,1_ulcerative_colitis,627,548,3,110.2662458,71.0056549,51.07035588
train_ulcer_ (241).jpg,1_ulcerative_colitis\train_ulcer_ (241).jpg,1_ulcerative_colitis,572,532,3,155.6431003,76.75827133,44.08095523
train_ulcer_ (242).jpg,1_ulcerative_colitis\train_ulcer_ (242).jpg,1_ulcerative_colitis,633,531,3,122.9383499,80.0491219,58.50071849
train_ulcer_ (243).jpg,1_ulcerative_colitis\train_ulcer_ (243).jpg,1_ulcerative_colitis,602,532,3,182.0295381,77.5667262,35.66828304
train_ulcer_ (244).jpg,1_ulcerative_colitis\train_ulcer_ (244).jpg,1_ulcerative_colitis,635,547,3,163.8644719,108.2311621,82.86625401
train_ulcer_ (245).jpg,1_ulcerative_colitis\train_ulcer_ (245).jpg,1_ulcerative_colitis,545,548,3,129.0094154,85.3796491,62.23783901
train_ulcer_ (246).jpg,1_ulcerative_colitis\train_ulcer_ (246).jpg,1_ulcerative_colitis,635,548,3,143.3905541,100.8619288,68.58746192
train_ulcer_ (247).jpg,1_ulcerative_colitis\train_ulcer_ (247).jpg,1_ulcerative_colitis,589,532,3,180.4849273,95.72179175,80.02332231
train_ulcer_ (248).jpg,1_ulcerative_colitis\train_ulcer_ (248).jpg,1_ulcerative_colitis,601,530,3,171.8621354,106.5359935,69.93830408
train_ulcer_ (249).jpg,1_ulcerative_colitis\train_ulcer_ (249).jpg,1_ulcerative_colitis,624,530,3,153.1245827,96.86478895,75.65988147
train_ulcer_ (25).jpg,1_ulcerative_colitis\train_ulcer_ (25).jpg,1_ulcerative_colitis,572,532,3,144.9089036,79.74682883,49.72844261
train_ulcer_ (250).jpg,1_ulcerative_colitis\train_ulcer_ (250).jpg,1_ulcerative_colitis,627,548,3,181.1295155,88.81793443,56.31986112
train_ulcer_ (251).jpg,1_ulcerative_colitis\train_ulcer_ (251).jpg,1_ulcerative_colitis,572,532,3,170.6116022,79.78719307,47.11354106
train_ulcer_ (252).jpg,1_ulcerative_colitis\train_ulcer_ (252).jpg,1_ulcerative_colitis,622,530,3,174.9955712,91.11217011,64.51674452
train_ulcer_ (253).jpg,1_ulcerative_colitis\train_ulcer_ (253).jpg,1_ulcerative_colitis,606,529,3,109.6420733,71.50027763,53.5818407
train_ulcer_ (254).jpg,1_ulcerative_colitis\train_ulcer_ (254).jpg,1_ulcerative_colitis,628,530,3,135.1224402,101.8388355,89.4985158
train_ulcer_ (255).jpg,1_ulcerative_colitis\train_ulcer_ (255).jpg,1_ulcerative_colitis,572,531,3,185.8769968,85.11532535,59.20419646
train_ulcer_ (256).jpg,1_ulcerative_colitis\train_ulcer_ (256).jpg,1_ulcerative_colitis,623,529,3,154.7668911,71.08167687,53.36573747
train_ulcer_ (257).jpg,1_ulcerative_colitis\train_ulcer_ (257).jpg,1_ulcerative_colitis,623,530,3,162.5348829,94.26800024,68.88909719
train_ulcer_ (258).jpg,1_ulcerative_colitis\train_ulcer_ (258).jpg,1_ulcerative_colitis,635,547,3,114.5734443,66.98976234,44.68764197
train_ulcer_ (259).jpg,1_ulcerative_colitis\train_ulcer_ (259).jpg,1_ulcerative_colitis,633,531,3,177.2710496,102.7747342,76.87789886
train_ulcer_ (26).jpg,1_ulcerative_colitis\train_ulcer_ (26).jpg,1_ulcerative_colitis,572,531,3,158.2790025,85.42806487,58.54834196
train_ulcer_ (260).jpg,1_ulcerative_colitis\train_ulcer_ (260).jpg,1_ulcerative_colitis,623,530,3,169.589712,96.84245434,80.29802235
train_ulcer_ (261).jpg,1_ulcerative_colitis\train_ulcer_ (261).jpg,1_ulcerative_colitis,631,547,3,98.42434892,68.83083061,53.28596841
train_ulcer_ (262).jpg,1_ulcerative_colitis\train_ulcer_ (262).jpg,1_ulcerative_colitis,635,548,3,161.0242888,95.29990804,65.22688373
train_ulcer_ (263).jpg,1_ulcerative_colitis\train_ulcer_ (263).jpg,1_ulcerative_colitis,572,531,3,167.7628271,74.13772997,49.73064083
train_ulcer_ (264).jpg,1_ulcerative_colitis\train_ulcer_ (264).jpg,1_ulcerative_colitis,572,531,3,155.9254244,80.58720188,49.39165119
train_ulcer_ (265).jpg,1_ulcerative_colitis\train_ulcer_ (265).jpg,1_ulcerative_colitis,617,530,3,170.0597872,93.43059234,69.78078346
train_ulcer_ (266).jpg,1_ulcerative_colitis\train_ulcer_ (266).jpg,1_ulcerative_colitis,572,532,3,176.2223106,81.3602023,50.80911194
train_ulcer_ (267).jpg,1_ulcerative_colitis\train_ulcer_ (267).jpg,1_ulcerative_colitis,572,531,3,140.9040009,54.64192775,38.3629713
train_ulcer_ (268).jpg,1_ulcerative_colitis\train_ulcer_ (268).jpg,1_ulcerative_colitis,633,532,3,151.1830287,104.3344914,85.06714357
train_ulcer_ (269).jpg,1_ulcerative_colitis\train_ulcer_ (269).jpg,1_ulcerative_colitis,602,532,3,169.2797973,71.98719494,39.59394749
train_ulcer_ (27).jpg,1_ulcerative_colitis\train_ulcer_ (27).jpg,1_ulcerative_colitis,633,532,3,163.0481951,102.2364145,76.98420815
train_ulcer_ (270).jpg,1_ulcerative_colitis\train_ulcer_ (270).jpg,1_ulcerative_colitis,603,532,3,179.0347074,67.32986384,36.28371925
train_ulcer_ (271).jpg,1_ulcerative_colitis\train_ulcer_ (271).jpg,1_ulcerative_colitis,572,532,3,146.7845608,75.59319299,47.01024962
train_ulcer_ (272).jpg,1_ulcerative_colitis\train_ulcer_ (272).jpg,1_ulcerative_colitis,629,530,3,165.209365,99.08145304,78.79336473
train_ulcer_ (273).jpg,1_ulcerative_colitis\train_ulcer_ (273).jpg,1_ulcerative_colitis,635,548,3,169.2543048,101.9848066,73.65770447
train_ulcer_ (274).jpg,1_ulcerative_colitis\train_ulcer_ (274).jpg,1_ulcerative_colitis,624,530,3,115.5072085,64.4708545,51.32871613
train_ulcer_ (275).jpg,1_ulcerative_colitis\train_ulcer_ (275).jpg,1_ulcerative_colitis,617,531,3,147.0580599,86.53990666,57.36213438
train_ulcer_ (276).jpg,1_ulcerative_colitis\train_ulcer_ (276).jpg,1_ulcerative_colitis,623,530,3,180.0698628,101.188973,76.46728247
train_ulcer_ (277).jpg,1_ulcerative_colitis\train_ulcer_ (277).jpg,1_ulcerative_colitis,629,530,3,171.9041965,97.59343072,74.25569187
train_ulcer_ (278).jpg,1_ulcerative_colitis\train_ulcer_ (278).jpg,1_ulcerative_colitis,635,548,3,158.5998276,86.41664176,59.47630324
train_ulcer_ (279).jpg,1_ulcerative_colitis\train_ulcer_ (279).jpg,1_ulcerative_colitis,635,547,3,90.45169788,66.89681729,51.91289064
train_ulcer_ (28).jpg,1_ulcerative_colitis\train_ulcer_ (28).jpg,1_ulcerative_colitis,623,529,3,141.1442286,75.70940355,60.96424399
train_ulcer_ (280).jpg,1_ulcerative_colitis\train_ulcer_ (280).jpg,1_ulcerative_colitis,629,530,3,168.5448061,99.91110778,80.30283469
train_ulcer_ (281).jpg,1_ulcerative_colitis\train_ulcer_ (281).jpg,1_ulcerative_colitis,623,532,3,153.427802,91.95729492,68.29999759
train_ulcer_ (282).jpg,1_ulcerative_colitis\train_ulcer_ (282).jpg,1_ulcerative_colitis,623,530,3,174.4577577,88.87695569,66.45353584
train_ulcer_ (283).jpg,1_ulcerative_colitis\train_ulcer_ (283).jpg,1_ulcerative_colitis,633,531,3,96.54461313,70.46320543,54.6420715
train_ulcer_ (284).jpg,1_ulcerative_colitis\train_ulcer_ (284).jpg,1_ulcerative_colitis,572,532,3,166.6214312,83.72172236,59.50731834
train_ulcer_ (285).jpg,1_ulcerative_colitis\train_ulcer_ (285).jpg,1_ulcerative_colitis,623,530,3,195.6351161,94.68117145,74.69073867
train_ulcer_ (286).jpg,1_ulcerative_colitis\train_ulcer_ (286).jpg,1_ulcerative_colitis,571,532,3,162.9523853,77.13369567,30.79715379
train_ulcer_ (287).jpg,1_ulcerative_colitis\train_ulcer_ (287).jpg,1_ulcerative_colitis,603,531,3,143.5555087,74.88225851,32.85829172
train_ulcer_ (288).jpg,1_ulcerative_colitis\train_ulcer_ (288).jpg,1_ulcerative_colitis,635,548,3,136.9629921,98.66750388,72.17612506
train_ulcer_ (289).jpg,1_ulcerative_colitis\train_ulcer_ (289).jpg,1_ulcerative_colitis,603,531,3,151.7675027,77.50487362,41.78238437
train_ulcer_ (29).jpg,1_ulcerative_colitis\train_ulcer_ (29).jpg,1_ulcerative_colitis,571,532,3,205.4209275,89.59414956,42.05482072
train_ulcer_ (290).jpg,1_ulcerative_colitis\train_ulcer_ (290).jpg,1_ulcerative_colitis,629,530,3,150.3398146,105.6781924,82.41888892
train_ulcer_ (291).jpg,1_ulcerative_colitis\train_ulcer_ (291).jpg,1_ulcerative_colitis,572,532,3,166.0705413,83.23108142,53.07422512
train_ulcer_ (292).jpg,1_ulcerative_colitis\train_ulcer_ (292).jpg,1_ulcerative_colitis,623,531,3,181.7739992,90.65908837,66.94769855
train_ulcer_ (293).jpg,1_ulcerative_colitis\train_ulcer_ (293).jpg,1_ulcerative_colitis,623,530,3,195.5785396,90.82983131,64.43861716
train_ulcer_ (294).jpg,1_ulcerative_colitis\train_ulcer_ (294).jpg,1_ulcerative_colitis,635,548,3,141.1935945,79.99092764,58.55549744
train_ulcer_ (295).jpg,1_ulcerative_colitis\train_ulcer_ (295).jpg,1_ulcerative_colitis,561,531,3,123.5879265,63.6670225,47.60824933
train_ulcer_ (296).jpg,1_ulcerative_colitis\train_ulcer_ (296).jpg,1_ulcerative_colitis,623,530,3,141.5184197,85.76513523,70.97186771
train_ulcer_ (297).jpg,1_ulcerative_colitis\train_ulcer_ (297).jpg,1_ulcerative_colitis,635,548,3,156.4773062,100.3262371,75.11162711
train_ulcer_ (298).jpg,1_ulcerative_colitis\train_ulcer_ (298).jpg,1_ulcerative_colitis,633,531,3,152.9653549,93.49426549,70.541522
train_ulcer_ (299).jpg,1_ulcerative_colitis\train_ulcer_ (299).jpg,1_ulcerative_colitis,635,548,3,140.7746796,91.67466521,57.95052589
train_ulcer_ (3).jpg,1_ulcerative_colitis\train_ulcer_ (3).jpg,1_ulcerative_colitis,623,529,3,166.6911796,85.82243368,68.91798329
train_ulcer_ (30).jpg,1_ulcerative_colitis\train_ulcer_ (30).jpg,1_ulcerative_colitis,602,532,3,165.7870569,88.55310306,40.46025154
train_ulcer_ (300).jpg,1_ulcerative_colitis\train_ulcer_ (300).jpg,1_ulcerative_colitis,624,530,3,185.9987996,95.12874032,46.19231676
train_ulcer_ (301).jpg,1_ulcerative_colitis\train_ulcer_ (301).jpg,1_ulcerative_colitis,572,530,3,149.8277675,92.32249637,69.69359414
train_ulcer_ (302).jpg,1_ulcerative_colitis\train_ulcer_ (302).jpg,1_ulcerative_colitis,623,530,3,145.8384869,82.28327024,67.19137769
train_ulcer_ (303).jpg,1_ulcerative_colitis\train_ulcer_ (303).jpg,1_ulcerative_colitis,629,530,3,152.9877853,98.63813181,66.74975853
train_ulcer_ (304).jpg,1_ulcerative_colitis\train_ulcer_ (304).jpg,1_ulcerative_colitis,627,548,3,184.561843,101.8657726,68.25787262
train_ulcer_ (305).jpg,1_ulcerative_colitis\train_ulcer_ (305).jpg,1_ulcerative_colitis,635,547,3,159.4420101,106.8863407,66.33640905
train_ulcer_ (306).jpg,1_ulcerative_colitis\train_ulcer_ (306).jpg,1_ulcerative_colitis,572,531,3,150.2300482,68.99906497,52.8865974
train_ulcer_ (307).jpg,1_ulcerative_colitis\train_ulcer_ (307).jpg,1_ulcerative_colitis,572,531,3,169.5201131,88.28385221,49.68283553
train_ulcer_ (308).jpg,1_ulcerative_colitis\train_ulcer_ (308).jpg,1_ulcerative_colitis,571,531,3,161.3648603,72.40768995,44.25614691
train_ulcer_ (309).jpg,1_ulcerative_colitis\train_ulcer_ (309).jpg,1_ulcerative_colitis,603,532,3,190.0903658,69.97725346,38.49930797
train_ulcer_ (31).jpg,1_ulcerative_colitis\train_ulcer_ (31).jpg,1_ulcerative_colitis,623,447,3,159.6785095,105.9244042,79.21541506
train_ulcer_ (310).jpg,1_ulcerative_colitis\train_ulcer_ (310).jpg,1_ulcerative_colitis,614,529,3,144.2624243,73.50449499,57.63919386
train_ulcer_ (311).jpg,1_ulcerative_colitis\train_ulcer_ (311).jpg,1_ulcerative_colitis,602,532,3,167.9951946,70.65883146,36.73282355
train_ulcer_ (312).jpg,1_ulcerative_colitis\train_ulcer_ (312).jpg,1_ulcerative_colitis,583,529,3,122.429867,62.73503195,53.25126537
train_ulcer_ (313).jpg,1_ulcerative_colitis\train_ulcer_ (313).jpg,1_ulcerative_colitis,572,532,3,165.0357011,69.45675049,33.1906416
train_ulcer_ (314).jpg,1_ulcerative_colitis\train_ulcer_ (314).jpg,1_ulcerative_colitis,623,529,3,153.7849633,86.82608392,52.83566923
train_ulcer_ (315).jpg,1_ulcerative_colitis\train_ulcer_ (315).jpg,1_ulcerative_colitis,628,530,3,141.6406622,98.18001442,76.87914013
train_ulcer_ (316).jpg,1_ulcerative_colitis\train_ulcer_ (316).jpg,1_ulcerative_colitis,635,547,3,158.1157236,101.5400423,66.03176957
train_ulcer_ (317).jpg,1_ulcerative_colitis\train_ulcer_ (317).jpg,1_ulcerative_colitis,635,547,3,154.1559602,100.0723718,30.37812837
train_ulcer_ (318).jpg,1_ulcerative_colitis\train_ulcer_ (318).jpg,1_ulcerative_colitis,572,531,3,171.4728083,76.09678269,53.31311485
train_ulcer_ (319).jpg,1_ulcerative_colitis\train_ulcer_ (319).jpg,1_ulcerative_colitis,629,530,3,157.3009389,98.52767496,81.42393137
train_ulcer_ (32).jpg,1_ulcerative_colitis\train_ulcer_ (32).jpg,1_ulcerative_colitis,623,529,3,161.6075487,87.37323822,72.54193533
train_ulcer_ (320).jpg,1_ulcerative_colitis\train_ulcer_ (320).jpg,1_ulcerative_colitis,571,531,3,155.2382809,79.82351312,55.63480661
train_ulcer_ (321).jpg,1_ulcerative_colitis\train_ulcer_ (321).jpg,1_ulcerative_colitis,633,532,3,138.1707616,87.75067111,71.79532065
train_ulcer_ (322).jpg,1_ulcerative_colitis\train_ulcer_ (322).jpg,1_ulcerative_colitis,629,530,3,161.3447971,106.4080541,82.74390317
train_ulcer_ (323).jpg,1_ulcerative_colitis\train_ulcer_ (323).jpg,1_ulcerative_colitis,628,530,3,144.5421704,102.3198624,80.49370869
train_ulcer_ (324).jpg,1_ulcerative_colitis\train_ulcer_ (324).jpg,1_ulcerative_colitis,623,529,3,178.8401903,100.8584992,70.68868546
train_ulcer_ (325).jpg,1_ulcerative_colitis\train_ulcer_ (325).jpg,1_ulcerative_colitis,623,530,3,139.5258639,81.265535,62.36384506
train_ulcer_ (326).jpg,1_ulcerative_colitis\train_ulcer_ (326).jpg,1_ulcerative_colitis,623,530,3,174.4819528,100.2703353,84.70144159
train_ulcer_ (327).jpg,1_ulcerative_colitis\train_ulcer_ (327).jpg,1_ulcerative_colitis,624,530,3,171.9810293,91.70609579,72.65767114
train_ulcer_ (328).jpg,1_ulcerative_colitis\train_ulcer_ (328).jpg,1_ulcerative_colitis,616,531,3,151.9744601,81.18620833,38.85441277
train_ulcer_ (329).jpg,1_ulcerative_colitis\train_ulcer_ (329).jpg,1_ulcerative_colitis,1349,1071,3,174.6424844,90.85135235,76.41002465
train_ulcer_ (33).jpg,1_ulcerative_colitis\train_ulcer_ (33).jpg,1_ulcerative_colitis,635,548,3,164.3990373,90.77680901,53.30221277
train_ulcer_ (330).jpg,1_ulcerative_colitis\train_ulcer_ (330).jpg,1_ulcerative_colitis,635,548,3,146.1284901,93.42766538,66.22833209
train_ulcer_ (331).jpg,1_ulcerative_colitis\train_ulcer_ (331).jpg,1_ulcerative_colitis,635,547,3,135.1071096,85.40857649,50.85530812
train_ulcer_ (332).jpg,1_ulcerative_colitis\train_ulcer_ (332).jpg,1_ulcerative_colitis,623,529,3,157.3261765,101.1279042,77.91171143
train_ulcer_ (333).jpg,1_ulcerative_colitis\train_ulcer_ (333).jpg,1_ulcerative_colitis,635,547,3,118.7167168,75.48879068,54.89709655
train_ulcer_ (334).jpg,1_ulcerative_colitis\train_ulcer_ (334).jpg,1_ulcerative_colitis,623,529,3,174.3071849,96.47125774,67.70050703
train_ulcer_ (335).jpg,1_ulcerative_colitis\train_ulcer_ (335).jpg,1_ulcerative_colitis,616,532,3,136.7905539,74.16917904,57.45711173
train_ulcer_ (336).jpg,1_ulcerative_colitis\train_ulcer_ (336).jpg,1_ulcerative_colitis,571,532,3,148.4252729,69.72915871,32.40323335
train_ulcer_ (337).jpg,1_ulcerative_colitis\train_ulcer_ (337).jpg,1_ulcerative_colitis,635,548,3,160.1220961,107.2028076,68.20364964
train_ulcer_ (338).jpg,1_ulcerative_colitis\train_ulcer_ (338).jpg,1_ulcerative_colitis,1349,1071,3,198.3178202,117.6802542,79.78832887
train_ulcer_ (339).jpg,1_ulcerative_colitis\train_ulcer_ (339).jpg,1_ulcerative_colitis,624,530,3,180.9736907,91.43718251,74.74678882
train_ulcer_ (34).jpg,1_ulcerative_colitis\train_ulcer_ (34).jpg,1_ulcerative_colitis,623,529,3,160.6062106,84.22775945,67.50730807
train_ulcer_ (340).jpg,1_ulcerative_colitis\train_ulcer_ (340).jpg,1_ulcerative_colitis,635,547,3,147.4617714,95.27293613,53.44198419
train_ulcer_ (341).jpg,1_ulcerative_colitis\train_ulcer_ (341).jpg,1_ulcerative_colitis,619,529,3,164.6402882,94.3046013,75.1458661
